path,model,done,total_duration,load_duration,prompt_eval_duration,eval_duration,input_tokens,output_tokens
executive-order-14145-helping-left-behind-communities-make-comeback.json,qwen2.5,True,456761539.0,29237221.0,18000000.0,396000000.0,378.0,41.0
executive-order-14146-partial-revocation-executive-order-13961.json,qwen2.5,True,374120500.0,10719757.0,7000000.0,351000000.0,378.0,41.0
executive-order-14147-ending-the-weaponization-the-federal-government.json,qwen2.5,True,467107317.0,28155515.0,18000000.0,408000000.0,375.0,41.0
executive-order-14148-initial-rescissions-harmful-executive-orders-and-actions.json,qwen2.5,True,458543376.0,28813916.0,18000000.0,398000000.0,375.0,41.0
executive-order-14149-restoring-freedom-speech-and-ending-federal-censorship.json,qwen2.5,True,371869621.0,11233174.0,7000000.0,348000000.0,375.0,41.0
executive-order-14150-america-first-policy-directive-the-secretary-state.json,qwen2.5,True,450331354.0,28225858.0,5000000.0,404000000.0,375.0,41.0
executive-order-14152-holding-former-government-officials-accountable-for-election.json,qwen2.5,True,367292088.0,11290101.0,6000000.0,344000000.0,375.0,41.0
executive-order-14151-ending-radical-and-wasteful-government-dei-programs-and-preferencing.json,qwen2.5,True,438172130.0,28561777.0,6000000.0,391000000.0,375.0,41.0
executive-order-14154-unleashing-american-energy.json,qwen2.5,True,368323350.0,11459077.0,7000000.0,344000000.0,375.0,41.0
executive-order-14153-unleashing-alaskas-extraordinary-resource-potential.json,qwen2.5,True,438435020.0,22240981.0,5000000.0,403000000.0,375.0,41.0
executive-order-14155-withdrawing-the-united-states-from-the-world-health-organization.json,qwen2.5,True,426375273.0,21059464.0,5000000.0,392000000.0,375.0,41.0
executive-order-14156-declaring-national-energy-emergency.json,qwen2.5,True,357438934.0,10869884.0,5000000.0,335000000.0,375.0,41.0
executive-order-14157-designating-cartels-and-other-organizations-foreign-terrorist.json,qwen2.5,True,452151856.0,28388848.0,6000000.0,405000000.0,375.0,41.0
executive-order-14158-establishing-and-implementing-the-presidents-department-government.json,qwen2.5,True,437807376.0,28201762.0,5000000.0,391000000.0,375.0,41.0
executive-order-14159-protecting-the-american-people-against-invasion.json,qwen2.5,True,365809752.0,10887330.0,5000000.0,344000000.0,375.0,41.0
executive-order-1416-reserving-additional-land-for-use-pima-and-maricopa-indians.json,qwen2.5,True,281202716.0,12284143.0,16000000.0,246000000.0,357.0,24.0
executive-order-14160-protecting-the-meaning-and-value-american-citizenship.json,qwen2.5,True,449279125.0,28287816.0,14000000.0,394000000.0,375.0,41.0
executive-order-14161-protecting-the-united-states-from-foreign-terrorists-and-other.json,qwen2.5,True,370293123.0,11219884.0,7000000.0,347000000.0,375.0,41.0
executive-order-14162-putting-america-first-international-environmental-agreements.json,qwen2.5,True,458878744.0,28166566.0,8000000.0,409000000.0,375.0,41.0
executive-order-14163-realigning-the-united-states-refugee-admissions-program.json,qwen2.5,True,438585636.0,28449424.0,6000000.0,392000000.0,375.0,41.0
executive-order-14164-restoring-the-death-penalty-and-protecting-public-safety.json,qwen2.5,True,370248926.0,10978839.0,8000000.0,346000000.0,375.0,41.0
executive-order-14165-securing-our-borders.json,qwen2.5,True,450127638.0,28322222.0,5000000.0,403000000.0,375.0,41.0
executive-order-14167-clarifying-the-militarys-role-protecting-the-territorial-integrity.json,qwen2.5,True,363568887.0,11055094.0,7000000.0,340000000.0,375.0,41.0
executive-order-14166-application-protecting-americans-from-foreign-adversary-controlled.json,qwen2.5,True,439065698.0,28792295.0,5000000.0,392000000.0,375.0,41.0
executive-order-14168-defending-women-from-gender-ideology-extremism-and-restoring.json,qwen2.5,True,451173305.0,28366255.0,5000000.0,404000000.0,375.0,41.0
executive-order-14169-reevaluating-and-realigning-united-states-foreign-aid.json,qwen2.5,True,373109449.0,10940812.0,5000000.0,352000000.0,375.0,41.0
executive-order-14170-reforming-the-federal-hiring-process-and-restoring-merit-government.json,qwen2.5,True,439068363.0,28139504.0,6000000.0,391000000.0,375.0,41.0
executive-order-14172-restoring-names-that-honor-american-greatness.json,qwen2.5,True,356541193.0,11222037.0,6000000.0,334000000.0,375.0,41.0
executive-order-14171-restoring-accountability-policy-influencing-positions-within-the.json,qwen2.5,True,448992259.0,22829429.0,5000000.0,407000000.0,375.0,41.0
executive-order-14173-ending-illegal-discrimination-and-restoring-merit-based-opportunity.json,qwen2.5,True,441534412.0,28261526.0,10000000.0,396000000.0,375.0,41.0
executive-order-14174-revocation-certain-executive-orders.json,qwen2.5,True,376227811.0,10561476.0,7000000.0,352000000.0,375.0,41.0
executive-order-14175-designation-ansar-allah-foreign-terrorist-organization.json,qwen2.5,True,458668684.0,14828830.0,17000000.0,413000000.0,375.0,41.0
executive-order-14176-declassification-records-concerning-the-assassinations-president.json,qwen2.5,True,453730306.0,27824435.0,18000000.0,394000000.0,375.0,41.0
executive-order-14177-presidents-council-advisors-science-and-technology.json,qwen2.5,True,362682536.0,10898177.0,6000000.0,340000000.0,375.0,41.0
executive-order-14178-strengthening-american-leadership-digital-financial-technology.json,qwen2.5,True,465493940.0,12543847.0,17000000.0,422000000.0,375.0,41.0
executive-order-14179-removing-barriers-american-leadership-artificial-intelligence.json,qwen2.5,True,440209764.0,28452580.0,6000000.0,393000000.0,375.0,41.0
executive-order-14180-council-assess-the-federal-emergency-management-agency.json,qwen2.5,True,375253416.0,10826778.0,7000000.0,351000000.0,375.0,41.0
executive-order-14181-emergency-measures-provide-water-resources-california-and-improve.json,qwen2.5,True,456832473.0,28378007.0,8000000.0,407000000.0,375.0,41.0
executive-order-14183-prioritizing-military-excellence-and-readiness.json,qwen2.5,True,366171259.0,11259864.0,7000000.0,342000000.0,375.0,41.0
executive-order-14182-enforcing-the-hyde-amendment.json,qwen2.5,True,455847692.0,28410750.0,18000000.0,396000000.0,375.0,41.0
executive-order-14185-restoring-americas-fighting-force.json,qwen2.5,True,366057248.0,10795001.0,7000000.0,343000000.0,375.0,41.0
executive-order-14184-reinstating-service-members-discharged-under-the-militarys-covid-19.json,qwen2.5,True,469115274.0,28202494.0,17000000.0,415000000.0,375.0,41.0
executive-order-14186-the-iron-dome-for-america.json,qwen2.5,True,454087786.0,28271655.0,18000000.0,393000000.0,375.0,41.0
executive-order-14187-protecting-children-from-chemical-and-surgical-mutilation.json,qwen2.5,True,374585174.0,10761059.0,8000000.0,350000000.0,375.0,41.0
executive-order-14188-additional-measures-combat-anti-semitism.json,qwen2.5,True,450959248.0,27596061.0,8000000.0,408000000.0,375.0,41.0
executive-order-14189-celebrating-americas-250th-birthday.json,qwen2.5,True,457920673.0,28307053.0,18000000.0,398000000.0,375.0,41.0
executive-order-14190-ending-radical-indoctrination-k-12-schooling.json,qwen2.5,True,369240748.0,10667387.0,6000000.0,347000000.0,375.0,41.0
executive-order-14191-expanding-educational-freedom-and-opportunity-for-families.json,qwen2.5,True,447529128.0,26484308.0,5000000.0,403000000.0,375.0,41.0
executive-order-14192-unleashing-prosperity-through-deregulation.json,qwen2.5,True,452202663.0,26864511.0,16000000.0,396000000.0,375.0,41.0
executive-order-14193-imposing-duties-address-the-flow-illicit-drugs-across-our-northern.json,qwen2.5,True,366610205.0,10617773.0,7000000.0,344000000.0,374.0,40.0
executive-order-14194-imposing-duties-address-the-situation-our-southern-border.json,qwen2.5,True,446333485.0,28183518.0,8000000.0,398000000.0,374.0,40.0
executive-order-14196-plan-for-establishing-united-states-sovereign-wealth-fund.json,qwen2.5,True,348417329.0,10756332.0,7000000.0,325000000.0,374.0,40.0
executive-order-14195-imposing-duties-address-the-synthetic-opioid-supply-chain-the.json,qwen2.5,True,445371927.0,28080812.0,18000000.0,385000000.0,374.0,40.0
executive-order-14197-progress-the-situation-our-northern-border.json,qwen2.5,True,447380274.0,28314266.0,8000000.0,398000000.0,374.0,40.0
executive-order-14198-progress-the-situation-our-southern-border.json,qwen2.5,True,363998799.0,11384123.0,6000000.0,341000000.0,374.0,40.0
executive-order-14199-withdrawing-the-united-states-from-and-ending-funding-certain-united.json,qwen2.5,True,445452961.0,28396132.0,17000000.0,387000000.0,374.0,40.0
executive-order-142.json,qwen2.5,True,288786703.0,28272547.0,8000000.0,240000000.0,358.0,24.0
executive-order-14200-amendment-duties-addressing-the-synthetic-opioid-supply-chain-the.json,qwen2.5,True,359090976.0,10798426.0,7000000.0,335000000.0,374.0,40.0
executive-order-14201-keeping-men-out-womens-sports.json,qwen2.5,True,435250104.0,28307744.0,8000000.0,386000000.0,374.0,40.0
executive-order-14203-imposing-sanctions-the-international-criminal-court.json,qwen2.5,True,362964462.0,10989495.0,6000000.0,340000000.0,374.0,40.0
executive-order-14202-eradicating-anti-christian-bias.json,qwen2.5,True,458886910.0,29248012.0,16000000.0,400000000.0,374.0,40.0
executive-order-14204-addressing-egregious-actions-the-republic-south-africa.json,qwen2.5,True,447291596.0,28833554.0,18000000.0,387000000.0,374.0,40.0
executive-order-14205-establishment-the-white-house-faith-office.json,qwen2.5,True,359866200.0,10787440.0,8000000.0,336000000.0,374.0,40.0
executive-order-14206-protecting-second-amendment-rights.json,qwen2.5,True,447518878.0,28214166.0,8000000.0,398000000.0,374.0,40.0
executive-order-14207-eliminating-the-federal-executive-institute.json,qwen2.5,True,448693922.0,28408135.0,10000000.0,397000000.0,375.0,41.0
executive-order-14208-ending-procurement-and-forced-use-paper-straws.json,qwen2.5,True,373474642.0,11031229.0,7000000.0,350000000.0,375.0,41.0
executive-order-14209-pausing-foreign-corrupt-practices-act-enforcement-further-american.json,qwen2.5,True,456797858.0,28382095.0,8000000.0,408000000.0,375.0,41.0
executive-order-14211-one-voice-for-americas-foreign-relations.json,qwen2.5,True,367866948.0,10910966.0,8000000.0,343000000.0,375.0,41.0
executive-order-14210-implementing-the-presidents-department-government-efficiency.json,qwen2.5,True,447974274.0,26598064.0,11000000.0,398000000.0,375.0,41.0
executive-order-14212-establishing-the-presidents-make-america-healthy-again-commission.json,qwen2.5,True,453515748.0,24839681.0,8000000.0,407000000.0,375.0,41.0
executive-order-14213-establishing-the-national-energy-dominance-council,qwen2.5,True,371404446.0,11344403.0,7000000.0,348000000.0,375.0,41.0
executive-order-14215-ensuring-accountability-for-all-agencies.json,qwen2.5,True,455645737.0,28659352.0,18000000.0,395000000.0,375.0,41.0
executive-order-14216-expanding-access-vitro-fertilization.json,qwen2.5,True,457182319.0,28414147.0,8000000.0,407000000.0,375.0,41.0
executive-order-14217-commencing-the-reduction-the-federal-bureaucracy.json,qwen2.5,True,375845052.0,11236490.0,7000000.0,351000000.0,375.0,41.0
executive-order-14218-ending-taxpayer-subsidization-open-borders.json,qwen2.5,True,445461216.0,28252749.0,8000000.0,396000000.0,375.0,41.0
executive-order-1426-reserving-additional-land-arizona-for-use-pima-and-maricopa-indians.json,qwen2.5,True,224423983.0,10974743.0,7000000.0,200000000.0,357.0,24.0
executive-order-14219-ensuring-lawful-governance-and-implementing-the-presidents.json,qwen2.5,True,448255548.0,19710420.0,8000000.0,408000000.0,375.0,41.0
executive-order-144.json,qwen2.5,True,221139388.0,11147345.0,6000000.0,198000000.0,358.0,24.0
executive-order-143.json,qwen2.5,True,293993902.0,28248311.0,18000000.0,235000000.0,358.0,24.0
executive-order-145.json,qwen2.5,True,219111937.0,11416061.0,4000000.0,198000000.0,358.0,24.0
executive-order-1447-withdrawing-lands-near-gila-river-indian-reservation-arizona-from.json,qwen2.5,True,294983814.0,25783385.0,16000000.0,241000000.0,357.0,24.0
executive-order-146.json,qwen2.5,True,279180781.0,28237139.0,6000000.0,232000000.0,358.0,24.0
executive-order-1465-reserving-land-utah-for-school-agency-and-other-uses-for-benefit.json,qwen2.5,True,220207647.0,11330953.0,7000000.0,195000000.0,357.0,24.0
executive-order-147.json,qwen2.5,True,296076251.0,28254483.0,8000000.0,246000000.0,358.0,24.0
executive-order-1475-restoring-lands-white-mountain-and-san-carlos-reservation.json,qwen2.5,True,279232049.0,28024495.0,10000000.0,234000000.0,357.0,24.0
executive-order-1476-restoring-lands-jicarilla-apache-indian-reservation.json,qwen2.5,True,362557136.0,12062891.0,7000000.0,339000000.0,373.0,39.0
executive-order-1477-restoring-lands-white-mountain-indian-reservation.json,qwen2.5,True,290016180.0,28974491.0,8000000.0,240000000.0,357.0,24.0
executive-order-1479-restoring-lands-white-mountain-indian-reservation.json,qwen2.5,True,220181266.0,11192282.0,6000000.0,198000000.0,357.0,24.0
executive-order-1478-restoring-lands-tule-river-indian-reservation.json,qwen2.5,True,427120330.0,28780743.0,9000000.0,377000000.0,373.0,39.0
executive-order-148.json,qwen2.5,True,291740508.0,28821040.0,8000000.0,240000000.0,358.0,24.0
executive-order-1480-restoring-lands-hoopa-valley-indian-reservation.json,qwen2.5,True,233128597.0,11130388.0,6000000.0,210000000.0,357.0,24.0
executive-order-1482-restoring-lands-zuni-and-navajo-indian-reservations.json,qwen2.5,True,272516153.0,12370167.0,8000000.0,239000000.0,357.0,24.0
executive-order-1481-restoring-lands-mescalero-apache-indian-reservation.json,qwen2.5,True,430695426.0,29289620.0,12000000.0,375000000.0,373.0,39.0
executive-order-1483-restoring-lands-the-navajo-indians.json,qwen2.5,True,342807482.0,11274798.0,7000000.0,318000000.0,373.0,39.0
executive-order-149.json,qwen2.5,True,294178764.0,28372247.0,18000000.0,234000000.0,358.0,24.0
executive-order-1485-restoring-public-domain-lands-california-which-were-reserved-for.json,qwen2.5,True,453223864.0,28258320.0,18000000.0,394000000.0,373.0,39.0
executive-order-1495-reserving-hunters-rock-or-prince-island-pacific-ocean-for-use-smith.json,qwen2.5,True,362693742.0,11264732.0,9000000.0,337000000.0,373.0,39.0
executive-order-15.json,qwen2.5,True,289024705.0,28265253.0,9000000.0,239000000.0,358.0,24.0
executive-order-1496-reserving-for-indian-purposes-certain-lands-the-state-california.json,qwen2.5,True,427210922.0,28342370.0,8000000.0,378000000.0,373.0,39.0
executive-order-150.json,qwen2.5,True,219698024.0,11171961.0,7000000.0,196000000.0,358.0,24.0
executive-order-151.json,qwen2.5,True,290147380.0,28525308.0,8000000.0,240000000.0,358.0,24.0
executive-order-1518-withdrawing-lands-from-flathead-or-jocko-reservation-for-examination.json,qwen2.5,True,371967199.0,11086903.0,7000000.0,348000000.0,374.0,40.0
executive-order-1517-reserving-for-indian-purposes-certain-lands-the-state-california.json,qwen2.5,True,456723016.0,28789279.0,18000000.0,396000000.0,374.0,41.0
executive-order-152.json,qwen2.5,True,267974589.0,14545171.0,7000000.0,238000000.0,358.0,24.0
executive-order-1522-reserving-for-indian-purposes-certain-lands-the-state-california.json,qwen2.5,True,352782861.0,10754659.0,7000000.0,330000000.0,374.0,40.0
executive-order-153.json,qwen2.5,True,272159033.0,15216587.0,7000000.0,244000000.0,358.0,24.0
executive-order-1529-reserving-lands-california-pending-investigation-suitableness-for.json,qwen2.5,True,426536269.0,28594850.0,16000000.0,368000000.0,372.0,38.0
executive-order-154.json,qwen2.5,True,236964457.0,12013066.0,7000000.0,212000000.0,358.0,24.0
executive-order-155.json,qwen2.5,True,283799172.0,26490860.0,6000000.0,238000000.0,358.0,24.0
executive-order-156.json,qwen2.5,True,220571648.0,11408550.0,7000000.0,196000000.0,357.0,24.0
executive-order-1558-reserving-land-south-dakota-for-indian-school-and-administrative.json,qwen2.5,True,416974422.0,28460945.0,8000000.0,367000000.0,372.0,38.0
executive-order-157.json,qwen2.5,True,283195565.0,28290973.0,5000000.0,236000000.0,358.0,24.0
executive-order-1579-transferring-certain-lands-from-fort-duschesne-military-reservation.json,qwen2.5,True,376299390.0,11428160.0,8000000.0,352000000.0,374.0,41.0
executive-order-158.json,qwen2.5,True,296051123.0,28339955.0,18000000.0,236000000.0,358.0,24.0
executive-order-159.json,qwen2.5,True,300861397.0,28788708.0,18000000.0,241000000.0,357.0,24.0
executive-order-16.json,qwen2.5,True,277668507.0,28306101.0,9000000.0,233000000.0,358.0,24.0
executive-order-160.json,qwen2.5,True,296510386.0,26948771.0,16000000.0,241000000.0,358.0,24.0
executive-order-1598-eliminating-certain-lands-from-reservation-papago-indians.json,qwen2.5,True,521247635.0,10911006.0,7000000.0,497000000.0,393.0,59.0
executive-order-1603-reserving-lands-california-pending-investigation-suitableness-for.json,qwen2.5,True,417250497.0,28232662.0,8000000.0,368000000.0,372.0,38.0
executive-order-161.json,qwen2.5,True,233225554.0,11178331.0,8000000.0,208000000.0,358.0,24.0
executive-order-1606-reserving-land-nevada-for-indian-allotment-purposes.json,qwen2.5,True,445889411.0,28326079.0,12000000.0,392000000.0,373.0,39.0
executive-order-162.json,qwen2.5,True,294227486.0,27728914.0,18000000.0,235000000.0,358.0,24.0
executive-order-1621-altering-lands-composing-reservation-papago-indians.json,qwen2.5,True,339951266.0,10749301.0,7000000.0,317000000.0,372.0,38.0
executive-order-163.json,qwen2.5,True,290932762.0,28947951.0,8000000.0,240000000.0,358.0,24.0
executive-order-164.json,qwen2.5,True,237560390.0,11004268.0,7000000.0,214000000.0,358.0,24.0
executive-order-1632-addition-lands-the-moapa-river-indian-reservation.json,qwen2.5,True,428281788.0,28409839.0,8000000.0,378000000.0,373.0,39.0
executive-order-165.json,qwen2.5,True,216301170.0,11166634.0,5000000.0,194000000.0,358.0,24.0
executive-order-1649-altering-lands-composing-the-moapa-river-indian-reservation.json,qwen2.5,True,433632329.0,28328463.0,8000000.0,389000000.0,373.0,39.0
executive-order-166.json,qwen2.5,True,222869268.0,11509132.0,5000000.0,201000000.0,358.0,24.0
executive-order-1655-altering-lands-composing-reservation-papago-indians.json,qwen2.5,True,425427982.0,28038622.0,13000000.0,371000000.0,372.0,38.0
executive-order-167.json,qwen2.5,True,288963619.0,28143391.0,8000000.0,240000000.0,358.0,24.0
executive-order-1682-setting-aside-lands-montana-for-administrative-purposes-connection.json,qwen2.5,True,438948325.0,28116620.0,8000000.0,389000000.0,373.0,39.0
executive-order-168.json,qwen2.5,True,722379859.0,11382210.0,8000000.0,697000000.0,420.0,82.0
executive-order-1681-reserving-lands-nevada-for-use-the-paiute-and-shoshoni-indians.json,qwen2.5,True,625358988.0,26752527.0,10000000.0,575000000.0,394.0,59.0
executive-order-169.json,qwen2.5,True,308479169.0,28303395.0,17000000.0,249000000.0,358.0,24.0
executive-order-17.json,qwen2.5,True,292411103.0,28357258.0,17000000.0,233000000.0,358.0,24.0
executive-order-1699-reserving-lands-arizona-for-use-the-navajo-indians.json,qwen2.5,True,344201172.0,11226744.0,6000000.0,321000000.0,373.0,39.0
executive-order-170.json,qwen2.5,True,281936801.0,28537210.0,6000000.0,235000000.0,358.0,24.0
executive-order-171.json,qwen2.5,True,230960783.0,11503764.0,7000000.0,207000000.0,358.0,24.0
executive-order-172.json,qwen2.5,True,292463904.0,28198807.0,12000000.0,239000000.0,358.0,24.0
executive-order-1700-reserving-lands-new-mexico-for-use-the-navajo-indians.json,qwen2.5,True,435858561.0,25779197.0,18000000.0,379000000.0,373.0,39.0
executive-order-173.json,qwen2.5,True,224801174.0,11120113.0,4000000.0,204000000.0,358.0,24.0
executive-order-174.json,qwen2.5,True,288384138.0,28411361.0,6000000.0,241000000.0,358.0,24.0
executive-order-175.json,qwen2.5,True,282627585.0,28273339.0,8000000.0,233000000.0,358.0,24.0
executive-order-176.json,qwen2.5,True,218276933.0,11928939.0,6000000.0,195000000.0,357.0,24.0
executive-order-1774-withdrawing-from-public-domain-certain-lands-the-state-new-mexico.json,qwen2.5,True,359904098.0,11322700.0,7000000.0,336000000.0,372.0,39.0
executive-order-177.json,qwen2.5,True,509947567.0,28359543.0,18000000.0,450000000.0,379.0,44.0
executive-order-178.json,qwen2.5,True,231651831.0,11711559.0,8000000.0,206000000.0,357.0,24.0
executive-order-1772-withdrawing-from-the-public-domain-certain-lands-the-state-california.json,qwen2.5,True,606062124.0,29132001.0,18000000.0,544000000.0,390.0,56.0
executive-order-179.json,qwen2.5,True,265104302.0,15008903.0,8000000.0,233000000.0,358.0,24.0
executive-order-1786-temporarily-withdrawing-from-public-domain-certain-lands-the-state.json,qwen2.5,True,394237771.0,10990788.0,7000000.0,370000000.0,373.0,40.0
executive-order-1782-adding-lands-the-gila-river-indian-reservation-arizona.json,qwen2.5,True,691405514.0,28262498.0,18000000.0,631000000.0,397.0,63.0
executive-order-18.json,qwen2.5,True,235014093.0,11698459.0,7000000.0,211000000.0,358.0,24.0
executive-order-1798-revocation-executive-order-no-1540.json,qwen2.5,True,436738244.0,28330667.0,8000000.0,387000000.0,373.0,40.0
executive-order-181.json,qwen2.5,True,229525120.0,10998149.0,8000000.0,205000000.0,358.0,24.0
executive-order-180.json,qwen2.5,True,477995775.0,28239344.0,17000000.0,420000000.0,377.0,42.0
executive-order-182.json,qwen2.5,True,229252616.0,11868386.0,5000000.0,207000000.0,358.0,24.0
executive-order-1819-anaho-island-reservation.json,qwen2.5,True,549308464.0,29417634.0,19000000.0,487000000.0,384.0,50.0
executive-order-184.json,qwen2.5,True,230730405.0,10877375.0,6000000.0,208000000.0,358.0,24.0
executive-order-183.json,qwen2.5,True,289469190.0,28420027.0,8000000.0,240000000.0,358.0,24.0
executive-order-185.json,qwen2.5,True,281139325.0,28247970.0,8000000.0,233000000.0,358.0,24.0
executive-order-186.json,qwen2.5,True,294042485.0,28972909.0,13000000.0,238000000.0,358.0,24.0
executive-order-1857-regulate-the-carrying-arms-the-canal-zone.json,qwen2.5,True,566717486.0,11591767.0,8000000.0,541000000.0,394.0,61.0
executive-order-1864-navajo-reservation-new-mexico.json,qwen2.5,True,429287740.0,28277446.0,18000000.0,370000000.0,369.0,37.0
executive-order-1860-fixing-the-rate-interest-money.json,qwen2.5,True,653822618.0,28451337.0,9000000.0,608000000.0,395.0,62.0
executive-order-188.json,qwen2.5,True,283859747.0,28353100.0,8000000.0,240000000.0,358.0,24.0
executive-order-187.json,qwen2.5,True,497782454.0,10771154.0,7000000.0,474000000.0,388.0,54.0
executive-order-1885-establish-permanent-organization-for-the-operation-and-government-the.json,qwen2.5,True,366302118.0,12167059.0,7000000.0,342000000.0,373.0,41.0
executive-order-1880-prevent-the-corrupt-influencing-agents-employees-or-servants-the.json,qwen2.5,True,663965019.0,27637259.0,9000000.0,613000000.0,396.0,63.0
executive-order-1884-prevent-fire-hunting-night-and-hunting-means-spring-or-trap-the-canal.json,qwen2.5,True,689250618.0,28227371.0,11000000.0,642000000.0,397.0,64.0
executive-order-189.json,qwen2.5,True,349583199.0,28968670.0,8000000.0,300000000.0,363.0,31.0
executive-order-19.json,qwen2.5,True,301013858.0,28515199.0,18000000.0,241000000.0,358.0,24.0
executive-order-190.json,qwen2.5,True,292233636.0,28202223.0,19000000.0,232000000.0,357.0,24.0
executive-order-1888-providing-conditions-employment-for-the-permanent-force-for-the.json,qwen2.5,True,796759037.0,11426217.0,8000000.0,770000000.0,421.0,90.0
executive-order-191.json,qwen2.5,True,287389607.0,28382937.0,8000000.0,240000000.0,357.0,24.0
executive-order-192.json,qwen2.5,True,276176992.0,28254302.0,5000000.0,229000000.0,357.0,24.0
executive-order-193.json,qwen2.5,True,281963181.0,28166175.0,5000000.0,236000000.0,357.0,24.0
executive-order-1926-relating-salaries-consular-officers.json,qwen2.5,True,373640143.0,10771816.0,8000000.0,349000000.0,373.0,41.0
executive-order-194.json,qwen2.5,True,286700337.0,28261155.0,13000000.0,232000000.0,357.0,24.0
executive-order-195.json,qwen2.5,True,224874114.0,10787148.0,7000000.0,202000000.0,357.0,24.0
executive-order-1944-create-committee-formally-and-officially-open-the-panama-canal.json,qwen2.5,True,455244735.0,28421811.0,12000000.0,402000000.0,373.0,40.0
executive-order-196.json,qwen2.5,True,224458706.0,11277792.0,7000000.0,200000000.0,358.0,24.0
executive-order-1959-establishing-smith-island-reservation-for-the-protection-native-birds.json,qwen2.5,True,530187754.0,28409417.0,9000000.0,485000000.0,383.0,50.0
executive-order-198.json,qwen2.5,True,220427910.0,12221000.0,7000000.0,195000000.0,357.0,24.0
executive-order-197.json,qwen2.5,True,561799529.0,28099598.0,18000000.0,502000000.0,385.0,50.0
executive-order-199.json,qwen2.5,True,446142538.0,11184501.0,9000000.0,420000000.0,386.0,48.0
executive-order-1988-require-ocean-going-vessels-be-fitted-with-wireless-apparatus.json,qwen2.5,True,599688738.0,27647839.0,11000000.0,548000000.0,389.0,56.0
executive-order-1995-military-reservation-for-national-guard.json,qwen2.5,True,446562400.0,25877985.0,9000000.0,400000000.0,373.0,40.0
executive-order-1999-governing-the-inspection-returns-corporations-joint-stock-companies.json,qwen2.5,True,447140649.0,28191683.0,8000000.0,397000000.0,373.0,41.0
executive-order-1997-amending-the-civil-service-rules-providing-for-the-appointment-aliens.json,qwen2.5,True,607076926.0,10905998.0,8000000.0,582000000.0,401.0,68.0
executive-order-2.json,qwen2.5,True,303612657.0,28431309.0,18000000.0,244000000.0,358.0,24.0
executive-order-20.json,qwen2.5,True,280606201.0,28242139.0,8000000.0,232000000.0,358.0,24.0
executive-order-200.json,qwen2.5,True,273225760.0,10884315.0,7000000.0,248000000.0,360.0,28.0
executive-order-2006-establishing-wireless-telegraph-station-the-canal-zone-for-use-the.json,qwen2.5,True,459613290.0,29433685.0,8000000.0,409000000.0,373.0,41.0
executive-order-201.json,qwen2.5,True,323153896.0,28048751.0,19000000.0,263000000.0,362.0,27.0
executive-order-2011-enforce-neutrality-wireless-stations.json,qwen2.5,True,477484910.0,11527770.0,7000000.0,452000000.0,384.0,51.0
executive-order-2012-for-the-relief-protection-and-transportation-home-americans-europe.json,qwen2.5,True,446853563.0,28178758.0,8000000.0,398000000.0,372.0,40.0
executive-order-2013-establishing-board-relief-for-benefit-americans-stranded-abroad.json,qwen2.5,True,441948359.0,29200211.0,12000000.0,387000000.0,372.0,40.0
executive-order-2016-relating-the-customs-service-and-providing-for-fines-for-dishonest.json,qwen2.5,True,488342736.0,11925042.0,7000000.0,463000000.0,386.0,53.0
executive-order-2017-giving-the-treasury-department-full-authority-all-customs-officers.json,qwen2.5,True,459478394.0,28434064.0,18000000.0,399000000.0,372.0,40.0
executive-order-2018-relating-postal-crimes-the-canal-zone.json,qwen2.5,True,594440290.0,28611140.0,9000000.0,543000000.0,389.0,56.0
executive-order-202.json,qwen2.5,True,271381455.0,15693584.0,8000000.0,241000000.0,357.0,24.0
executive-order-2019-require-security-for-costs-civil-cases-the-canal-zone.json,qwen2.5,True,517020042.0,11381970.0,7000000.0,493000000.0,389.0,56.0
executive-order-2020-amend-the-executive-order-april-15-1913-entitled-executive-order.json,qwen2.5,True,458295385.0,28287526.0,19000000.0,398000000.0,373.0,41.0
executive-order-2021-amending-the-rules-governing-the-granting-passports.json,qwen2.5,True,440317578.0,12591276.0,10000000.0,409000000.0,373.0,41.0
executive-order-2022-temporarily-abolishing-fees-for-passports-and-providing-for.json,qwen2.5,True,383537173.0,11027452.0,8000000.0,359000000.0,373.0,41.0
executive-order-2023-chuckekanzie.json,qwen2.5,True,437405973.0,27342479.0,5000000.0,391000000.0,373.0,41.0
executive-order-2024-for-lookout-station-twin-sisters-administrative-site-near-colorado.json,qwen2.5,True,449546924.0,28204438.0,6000000.0,402000000.0,373.0,41.0
executive-order-2029-transferring-deadmans-island-the-health-service.json,qwen2.5,True,439729494.0,11175847.0,7000000.0,415000000.0,380.0,47.0
executive-order-203.json,qwen2.5,True,423463859.0,28425418.0,13000000.0,368000000.0,371.0,38.0
executive-order-2031-designating-customs-collection-districts.json,qwen2.5,True,382102169.0,10915192.0,8000000.0,357000000.0,373.0,41.0
executive-order-2030-gila-river-reservation.json,qwen2.5,True,449866331.0,28485161.0,18000000.0,390000000.0,371.0,39.0
executive-order-204.json,qwen2.5,True,230209165.0,10712926.0,6000000.0,207000000.0,357.0,24.0
executive-order-2039-admitting-foreign-built-ships-american-registry.json,qwen2.5,True,436935839.0,28348712.0,8000000.0,387000000.0,372.0,40.0
